frame,timestamp,person_id,vehicle_id,centroid_x,centroid_y,in_roi,dwell_time,history_len
3151,105.11,37,33,354.6,166.1,True,1.2,9
3151,105.11,85,33,323.1,170.9,True,21.15,138
3151,105.11,108,33,301.5,171.2,True,1.84,15
3151,105.11,123,33,313.5,169.6,True,0.37,11
3152,105.14,37,33,354.5,166.1,True,1.23,10
3152,105.14,85,33,323.7,170.5,True,21.19,139
3152,105.14,108,33,301.3,171.0,True,1.87,16
3152,105.14,123,33,314.3,169.3,True,0.4,12
3153,105.17,37,33,354.4,166.0,True,1.27,11
3153,105.17,85,33,324.3,170.0,True,21.22,140
3153,105.17,108,33,301.1,170.9,True,1.9,17
3153,105.17,123,33,315.0,169.1,True,0.43,13
3154,105.21,37,33,354.3,166.0,True,1.3,12
3154,105.21,85,33,325.0,169.5,True,21.25,141
3154,105.21,108,33,301.0,170.7,True,1.94,18
3154,105.21,123,33,315.7,168.8,True,0.47,14
3155,105.24,37,33,354.2,166.0,True,1.33,13
3155,105.24,85,33,325.6,169.1,True,21.29,142
3155,105.24,108,33,300.8,170.5,True,1.97,19
3155,105.24,123,33,316.4,168.5,True,0.5,15
3156,105.27,37,33,354.1,165.9,True,1.37,14
3156,105.27,85,33,326.2,168.6,True,21.32,143
3156,105.27,108,33,300.6,170.4,True,2.0,20
3156,105.27,123,33,317.1,168.2,True,0.53,16
3157,105.31,37,33,354.0,165.9,True,1.4,15
3157,105.31,85,33,326.8,168.1,True,21.35,144
3157,105.31,108,33,300.4,170.2,True,2.04,21
3157,105.31,123,33,317.9,167.9,True,0.57,17
3158,105.34,37,33,353.9,165.9,True,1.43,16
3158,105.34,85,33,327.4,167.7,True,21.39,145
3158,105.34,108,33,300.2,170.1,True,2.07,22
3158,105.34,123,33,318.6,167.6,True,0.6,18
3159,105.37,37,124,343.9,188.5,True,0.93,14
3159,105.37,85,33,277.4,173.1,True,21.42,146
3159,105.37,108,33,249.4,175.7,True,2.1,23
3159,105.37,123,33,268.6,173.2,True,0.63,19
3160,105.41,37,33,260.8,172.6,True,1.5,17
3160,105.41,85,33,275.3,172.9,True,21.45,147
3160,105.41,123,33,266.7,173.2,True,0.67,20
3161,105.44,37,33,257.7,172.8,True,1.53,18
3161,105.44,85,33,273.3,172.7,True,21.49,148
3161,105.44,123,33,264.8,173.2,True,0.7,21
3162,105.47,37,33,256.4,172.5,True,1.57,19
3162,105.47,85,124,319.2,177.4,True,0,0
3162,105.47,123,33,262.8,173.2,True,0.73,22
3163,105.51,37,108,254.6,173.8,True,0,0
3163,105.51,85,124,319.7,177.3,True,0.03,1
3163,105.51,123,108,261.0,173.4,True,1.3,15
3164,105.54,37,108,253.1,174.0,True,0.03,1
3164,105.54,85,124,320.2,177.1,True,0.07,2
3164,105.54,123,108,261.6,173.2,True,1.33,16
3165,105.57,37,108,255.5,174.8,True,0.07,2
3165,105.57,85,124,320.8,177.0,True,0.1,3
3165,105.57,123,108,262.3,173.2,True,1.37,17
3166,105.61,37,85,254.7,174.9,True,0,0
3166,105.61,123,85,263.2,172.9,True,0,0
3167,105.64,37,108,253.6,175.3,True,0.13,3
3167,105.64,123,108,264.0,173.0,True,1.43,18
3168,105.67,37,108,261.2,175.8,True,0.17,4
3168,105.67,123,108,265.1,172.8,True,1.47,19
3169,105.71,37,108,261.0,176.1,True,0.2,5
3169,105.71,123,108,266.1,172.7,True,1.5,20
3170,105.74,37,108,260.4,174.2,True,0.23,6
3170,105.74,123,124,315.8,178.3,True,0,0
3171,105.77,37,108,260.2,174.3,True,0.27,7
3171,105.77,123,124,316.4,178.4,True,0.03,1
3172,105.81,37,108,260.3,174.4,True,0.3,8
3172,105.81,123,124,317.0,178.4,True,0.07,2
3173,105.84,37,108,261.0,174.7,True,0.33,9
3173,105.84,123,124,317.7,178.4,True,0.1,3
3174,105.87,37,108,261.3,174.9,True,0.37,10
3174,105.87,123,124,318.3,178.4,True,0.13,4
3175,105.91,37,108,261.2,174.9,True,0.4,11
3175,105.91,123,124,318.9,178.5,True,0.17,5
3176,105.94,37,108,261.2,175.1,True,0.43,12
3176,105.94,123,124,319.6,178.5,True,0.2,6
3177,105.97,37,108,261.2,175.3,True,0.47,13
3177,105.97,123,124,320.2,178.5,True,0.23,7
3178,106.01,37,108,260.8,175.4,True,0.5,14
3178,106.01,123,124,318.0,173.8,True,0.27,8
3179,106.04,37,108,260.7,175.6,True,0.53,15
3179,106.04,123,124,318.5,173.5,True,0.3,9
3180,106.07,37,108,260.6,175.7,True,0.57,16
3180,106.07,123,124,318.9,173.3,True,0.33,10
3181,106.11,37,108,260.4,175.8,True,0.6,17
3181,106.11,123,124,318.6,173.2,True,0.37,11
3182,106.14,37,108,260.2,175.9,True,0.63,18
3182,106.14,123,124,319.0,173.0,True,0.4,12
3183,106.17,37,108,260.1,176.0,True,0.67,19
3183,106.17,123,124,319.4,172.8,True,0.43,13
3184,106.21,37,108,259.8,176.1,True,0.7,20
3184,106.21,123,124,319.8,172.5,True,0.47,14
3185,106.24,37,108,259.7,176.3,True,0.73,21
3185,106.24,123,124,320.2,172.3,True,0.5,15
3186,106.27,37,124,317.6,175.2,True,1.84,15
3186,106.27,123,124,320.7,172.0,True,0.53,16
3187,106.31,37,124,316.9,174.4,True,1.87,16
3187,106.31,123,124,321.1,171.8,True,0.57,17
3188,106.34,37,124,318.0,174.0,True,1.9,17
3188,106.34,123,124,321.5,171.6,True,0.6,18
3189,106.37,123,124,321.9,171.3,True,0.63,19
3190,106.41,37,124,322.2,174.7,True,1.97,18
3190,106.41,123,124,324.8,175.1,True,0.67,20
3191,106.44,37,124,321.6,174.5,True,2.0,19
3191,106.44,123,124,325.3,175.0,True,0.7,21
3192,106.47,37,124,321.3,174.6,True,2.04,20
3192,106.47,123,124,325.8,174.8,True,0.73,22
3193,106.51,37,124,321.1,174.8,True,2.07,21
3193,106.51,123,124,326.3,174.7,True,0.77,23
3194,106.54,37,124,321.6,174.6,True,2.1,22
3194,106.54,123,124,326.8,174.6,True,0.8,24
3195,106.57,37,124,322.1,174.5,True,2.14,23
3195,106.57,123,127,347.9,176.2,True,0,0
3196,106.61,37,124,322.6,174.4,True,2.17,24
3196,106.61,123,127,348.8,176.0,True,0.03,1
3197,106.64,37,124,319.3,173.7,True,2.2,25
3197,106.64,123,127,349.8,176.0,True,0.07,2
3198,106.67,37,124,317.8,173.2,True,2.24,26
3198,106.67,123,127,350.0,177.8,True,0.1,3
3199,106.71,37,124,318.8,170.7,True,2.27,27
3199,106.71,123,127,351.5,177.5,True,0.13,4
3200,106.74,37,124,318.8,168.9,True,2.3,28
3200,106.74,123,127,353.1,177.3,True,0.17,5
3201,106.77,37,124,318.4,168.3,True,2.34,29
3201,106.77,123,124,318.2,174.8,True,1.03,25
3202,106.81,37,124,318.3,168.4,True,2.37,30
3202,106.81,123,124,318.5,174.7,True,1.07,26
3203,106.84,37,124,318.3,167.9,True,2.4,31
3203,106.84,123,124,319.0,174.4,True,1.1,27
3204,106.87,37,124,318.3,167.4,True,2.44,32
3204,106.87,123,124,319.9,172.3,True,1.13,28
3205,106.91,37,124,318.3,166.9,True,2.47,33
3205,106.91,123,124,322.0,173.0,True,1.17,29
3206,106.94,37,124,318.3,166.4,True,2.5,34
3206,106.94,123,127,350.8,178.3,True,0.37,6
3207,106.97,37,124,318.2,165.9,True,2.54,35
3207,106.97,123,127,351.7,178.4,True,0.4,7
3208,107.01,37,124,318.2,165.4,True,2.57,36
3208,107.01,123,127,352.2,178.6,True,0.43,8
3209,107.04,37,124,314.3,166.6,True,2.6,37
3209,107.04,123,85,339.2,177.5,True,1.43,1
3210,107.07,37,123,330.6,171.9,True,0,0
3211,107.11,37,85,334.2,172.6,True,1.5,1
3211,107.11,123,85,343.2,177.3,True,1.5,2
3212,107.14,37,85,336.0,172.9,True,1.53,2
3212,107.14,123,85,349.8,177.5,True,1.53,3
3213,107.17,37,85,337.7,173.3,True,1.57,3
3213,107.17,123,85,353.8,176.5,True,1.57,4
3214,107.21,37,85,339.6,173.7,True,1.6,4
3214,107.21,123,85,355.1,176.6,True,1.6,5
3215,107.24,37,85,341.4,174.1,True,1.63,5
3215,107.24,123,85,354.4,176.6,True,1.63,6
3216,107.27,37,85,343.3,174.4,True,1.67,6
3216,107.27,123,85,355.6,176.6,True,1.67,7
3217,107.31,37,85,345.2,174.8,True,1.7,7
3217,107.31,123,85,357.7,176.5,True,1.7,8
3218,107.34,37,85,347.0,174.9,True,1.74,8
3218,107.34,123,85,359.9,177.2,True,1.74,9
3219,107.37,37,33,346.5,177.3,True,3.47,20
3219,107.37,123,33,359.9,179.6,True,2.64,23
3220,107.41,37,85,333.0,177.6,True,1.8,9
3220,107.41,123,124,364.3,175.2,True,1.67,30
3221,107.44,37,85,332.4,177.5,True,1.84,10
3221,107.44,123,124,365.0,174.1,True,1.7,31
3222,107.47,37,85,332.7,176.7,True,1.87,11
3222,107.47,123,124,365.5,173.7,True,1.74,32
3223,107.51,37,85,333.3,172.8,True,1.9,12
3223,107.51,123,127,371.2,176.3,True,0.93,9
3224,107.54,37,85,333.6,171.7,True,1.94,13
3224,107.54,123,127,373.0,176.3,True,0.97,10
3225,107.57,37,85,334.9,171.2,True,1.97,14
3225,107.57,123,127,374.5,176.1,True,1.0,11
3226,107.61,37,85,334.5,171.8,True,2.0,15
3226,107.61,123,127,376.0,175.9,True,1.03,12
3227,107.64,37,85,334.5,172.1,True,2.04,16
3227,107.64,123,124,382.1,175.7,True,1.9,33
3228,107.67,37,85,334.8,172.2,True,2.07,17
3228,107.67,123,124,384.1,174.5,True,1.94,34
3229,107.71,37,85,335.1,172.4,True,2.1,18
3229,107.71,123,124,386.4,174.6,True,1.97,35
3230,107.74,37,85,335.8,172.5,True,2.14,19
3230,107.74,123,124,388.5,174.9,True,2.0,36
3231,107.77,37,85,336.3,172.4,True,2.17,20
3231,107.77,123,124,390.2,173.7,True,2.04,37
3232,107.81,37,85,336.8,172.5,True,2.2,21
3232,107.81,123,124,387.6,172.9,True,2.07,38
3233,107.84,37,85,336.7,172.4,True,2.24,22
3233,107.84,123,124,390.8,172.1,True,2.1,39
3234,107.87,37,85,337.4,172.3,True,2.27,23
3234,107.87,123,124,390.9,172.4,True,2.14,40
3234,107.87,131,85,339.6,169.6,True,0,0
3235,107.91,37,85,337.6,172.2,True,2.3,24
3235,107.91,123,124,391.7,173.2,True,2.17,41
3235,107.91,131,85,339.6,169.1,True,0.03,1
3236,107.94,37,85,337.8,171.9,True,2.34,25
3236,107.94,123,124,392.7,173.1,True,2.2,42
3236,107.94,131,85,339.6,168.6,True,0.07,2
3237,107.97,37,85,338.0,171.9,True,2.37,26
3237,107.97,123,124,393.3,173.0,True,2.24,43
3237,107.97,131,85,339.8,168.6,True,0.1,3
3238,108.01,37,85,338.2,171.7,True,2.4,27
3238,108.01,123,124,393.6,174.0,True,2.27,44
3238,108.01,131,85,339.8,168.4,True,0.13,4
3239,108.04,37,85,338.2,171.3,True,2.44,28
3239,108.04,123,124,394.8,175.0,True,2.3,45
3239,108.04,131,85,339.7,167.8,True,0.17,5
3240,108.07,37,85,338.4,171.3,True,2.47,29
3240,108.07,131,85,339.7,167.6,True,0.2,6
3241,108.11,37,85,339.2,170.4,True,2.5,30
3241,108.11,123,124,394.8,175.5,True,2.37,46
3241,108.11,131,85,340.5,166.5,True,0.23,7
3242,108.14,37,85,338.7,170.1,True,2.54,31
3242,108.14,123,124,394.8,175.7,True,2.4,47
3242,108.14,131,85,339.8,166.1,True,0.27,8
3243,108.17,37,85,338.5,170.1,True,2.57,32
3243,108.17,123,124,395.7,175.8,True,2.44,48
3243,108.17,131,85,339.6,165.9,True,0.3,9
3244,108.21,37,85,338.6,170.1,True,2.6,33
3244,108.21,123,124,396.0,175.9,True,2.47,49
3244,108.21,131,85,339.6,165.7,True,0.33,10
3245,108.24,37,85,339.1,170.2,True,2.64,34
3245,108.24,123,124,396.3,175.8,True,2.5,50
3245,108.24,131,85,340.0,165.7,True,0.37,11
3246,108.27,37,85,339.3,170.3,True,2.67,35
3246,108.27,123,124,397.1,175.9,True,2.54,51
3246,108.27,131,85,340.1,165.6,True,0.4,12
3247,108.31,37,85,339.7,170.3,True,2.7,36
3247,108.31,123,124,397.7,175.8,True,2.57,52
3247,108.31,131,85,340.3,165.4,True,0.43,13
3248,108.34,37,85,340.3,170.3,True,2.74,37
3248,108.34,123,124,399.3,175.7,True,2.6,53
3248,108.34,131,85,340.9,165.3,True,0.47,14
3249,108.38,37,85,340.4,170.4,True,2.77,38
3249,108.38,123,124,397.9,170.4,True,2.64,54
3249,108.38,131,85,340.9,165.2,True,0.5,15
3250,108.41,37,85,340.5,170.6,True,2.8,39
3250,108.41,123,124,398.4,170.1,True,2.67,55
3250,108.41,131,85,340.8,165.2,True,0.53,16
3251,108.44,37,85,340.0,170.6,True,2.84,40
3251,108.44,123,124,399.0,169.8,True,2.7,56
3251,108.44,131,85,340.3,165.1,True,0.57,17
3252,108.48,37,85,340.1,170.7,True,2.87,41
3252,108.48,123,124,399.4,169.4,True,2.74,57
3252,108.48,131,85,340.3,165.0,True,0.6,18
3253,108.51,37,85,340.6,170.8,True,2.9,42
3253,108.51,123,124,400.3,168.9,True,2.77,58
3253,108.51,131,85,340.6,164.9,True,0.63,19
3254,108.54,37,85,341.0,170.8,True,2.94,43
3254,108.54,123,124,400.7,168.0,True,2.8,59
3254,108.54,131,85,341.0,164.8,True,0.67,20
3255,108.58,37,85,341.0,170.9,True,2.97,44
3255,108.58,123,124,400.6,167.0,True,2.84,60
3255,108.58,131,85,340.9,164.7,True,0.7,21
3256,108.61,37,85,341.7,171.0,True,3.0,45
3256,108.61,123,124,399.9,166.3,True,2.87,61
3256,108.61,131,85,341.4,164.6,True,0.73,22
3257,108.64,37,85,342.1,171.0,True,3.04,46
3257,108.64,123,124,400.0,165.9,True,2.9,62
3257,108.64,131,85,341.7,164.5,True,0.77,23
3258,108.68,37,85,342.3,171.0,True,3.07,47
3258,108.68,123,124,400.2,165.6,True,2.94,63
3258,108.68,131,85,341.9,164.3,True,0.8,24
3259,108.71,37,85,342.8,171.1,True,3.1,48
3259,108.71,123,124,400.3,165.1,True,2.97,64
3259,108.71,131,85,342.2,164.2,True,0.83,25
3260,108.74,37,85,343.3,171.3,True,3.14,49
3260,108.74,123,124,400.5,164.6,True,3.0,65
3260,108.74,131,85,342.7,164.3,True,0.87,26
3261,108.78,37,85,345.2,171.5,True,3.17,50
3261,108.78,123,124,400.9,164.0,True,3.04,66
3261,108.78,131,85,344.4,164.3,True,0.9,27
3262,108.81,37,85,344.1,171.4,True,3.2,51
3262,108.81,123,124,400.8,163.9,True,3.07,67
3262,108.81,131,85,343.2,164.0,True,0.93,28
3263,108.84,37,85,343.9,171.6,True,3.24,52
3263,108.84,123,124,401.1,163.8,True,3.1,68
3263,108.84,131,85,342.9,164.0,True,0.97,29
3264,108.88,37,124,337.3,169.8,True,4.44,38
3264,108.88,123,132,403.7,169.6,True,0,0
3264,108.88,131,124,336.3,162.1,True,0,0
3265,108.91,37,124,335.3,169.6,True,4.47,39
3265,108.91,123,132,403.8,169.2,True,0.03,1
3265,108.91,131,124,334.1,161.8,True,0.03,1
3266,108.94,37,124,336.2,169.9,True,4.5,40
3266,108.94,123,132,404.1,168.9,True,0.07,2
3266,108.94,131,124,335.0,161.9,True,0.07,2
3267,108.98,37,124,334.5,169.9,True,4.54,41
3267,108.98,123,132,404.5,168.7,True,0.1,3
3267,108.98,131,124,333.1,161.6,True,0.1,3
3268,109.01,37,85,344.3,172.0,True,3.4,53
3268,109.01,123,132,404.8,168.4,True,0.13,4
3268,109.01,131,124,331.3,161.4,True,0.13,4
3269,109.04,37,124,336.1,170.1,True,4.6,42
3269,109.04,123,132,405.1,167.7,True,0.17,5
3269,109.04,131,124,334.5,161.5,True,0.17,5
3270,109.08,37,85,343.7,171.6,True,3.47,54
3270,109.08,123,132,405.6,167.0,True,0.2,6
3270,109.08,131,124,333.3,161.3,True,0.2,6
3271,109.11,37,124,336.6,170.1,True,4.67,43
3271,109.11,123,132,405.8,166.3,True,0.23,7
3271,109.11,131,124,334.8,161.3,True,0.23,7
3272,109.14,37,124,337.1,170.2,True,4.7,44
3272,109.14,123,132,406.1,166.3,True,0.27,8
3272,109.14,131,124,335.2,161.2,True,0.27,8
3273,109.18,37,124,337.1,170.2,True,4.74,45
3273,109.18,123,132,406.3,166.0,True,0.3,9
3273,109.18,131,124,335.1,161.0,True,0.3,9
3274,109.21,37,85,345.7,172.4,True,3.6,55
3274,109.21,123,132,406.5,165.8,True,0.33,10
3274,109.21,131,124,334.4,160.8,True,0.33,10
3275,109.24,37,124,338.0,170.3,True,4.8,46
3275,109.24,123,132,406.8,165.2,True,0.37,11
3275,109.24,131,124,335.8,160.8,True,0.37,11
3276,109.28,37,124,338.3,170.3,True,4.84,47
3276,109.28,123,132,408.1,164.5,True,0.4,12
3276,109.28,131,124,336.0,160.6,True,0.4,12
3277,109.31,37,124,338.1,170.4,True,4.87,48
3277,109.31,123,132,407.5,164.0,True,0.43,13
3277,109.31,131,124,335.7,160.5,True,0.43,13
3278,109.34,37,85,346.5,172.6,True,3.74,56
3278,109.34,123,132,407.2,163.5,True,0.47,14
3278,109.34,131,124,335.9,160.4,True,0.47,14
3279,109.38,37,85,346.8,172.7,True,3.77,57
3279,109.38,123,132,408.2,163.1,True,0.5,15
3279,109.38,131,124,335.9,160.3,True,0.5,15
3280,109.41,37,85,346.6,172.7,True,3.8,58
3280,109.41,123,132,407.3,162.5,True,0.53,16
3280,109.41,131,124,336.2,160.2,True,0.53,16
3281,109.44,37,85,346.2,172.5,True,3.84,59
3281,109.44,123,132,406.9,162.1,True,0.57,17
3281,109.44,131,124,336.4,160.2,True,0.57,17
3282,109.48,37,85,346.1,172.4,True,3.87,60
3282,109.48,123,127,379.6,164.6,True,2.9,13
3282,109.48,131,124,336.8,160.0,True,0.6,18
3283,109.51,37,85,346.3,172.6,True,3.9,61
3283,109.51,123,132,408.3,161.5,True,0.63,18
3283,109.51,131,124,336.3,159.9,True,0.63,19
3284,109.54,37,85,346.1,172.4,True,3.94,62
3284,109.54,123,127,380.5,164.7,True,2.97,14
3284,109.54,131,124,336.2,159.7,True,0.67,20
3285,109.58,37,85,346.1,172.5,True,3.97,63
3285,109.58,123,132,408.6,160.4,True,0.7,19
3285,109.58,131,124,336.0,159.6,True,0.7,21
3286,109.61,37,85,346.5,172.6,True,4.0,64
3286,109.61,123,132,409.6,159.9,True,0.73,20
3286,109.61,131,124,336.1,159.5,True,0.73,22
3287,109.64,37,85,346.5,172.6,True,4.04,65
3287,109.64,123,127,378.3,164.5,True,3.07,15
3287,109.64,131,124,335.9,159.3,True,0.77,23
3288,109.68,37,85,346.5,172.7,True,4.07,66
3288,109.68,123,127,378.2,164.7,True,3.1,16
3288,109.68,131,124,335.8,159.2,True,0.8,24
3289,109.71,37,85,346.5,172.7,True,4.1,67
3289,109.71,123,127,378.6,164.8,True,3.14,17
3289,109.71,131,124,335.7,159.1,True,0.83,25
3290,109.74,37,85,346.4,172.7,True,4.14,68
3290,109.74,123,127,378.9,164.5,True,3.17,18
3290,109.74,131,124,335.5,158.9,True,0.87,26
3291,109.78,37,85,346.5,172.7,True,4.17,69
3291,109.78,123,127,379.0,164.1,True,3.2,19
3291,109.78,131,124,335.4,158.8,True,0.9,27
3292,109.81,37,85,346.7,172.7,True,4.2,70
3292,109.81,123,127,379.0,163.7,True,3.24,20
3292,109.81,131,124,335.3,158.7,True,0.93,28
3293,109.84,37,85,346.9,172.8,True,4.24,71
3293,109.84,123,127,379.1,163.5,True,3.27,21
3293,109.84,131,124,336.3,158.6,True,0.97,29
3294,109.88,37,85,347.2,172.9,True,4.27,72
3294,109.88,123,127,379.0,163.4,True,3.3,22
3294,109.88,131,124,336.3,158.5,True,1.0,30
3295,109.91,37,85,347.6,173.0,True,4.3,73
3295,109.91,123,127,379.1,163.4,True,3.34,23
3295,109.91,131,124,336.3,158.4,True,1.03,31
3296,109.94,37,85,348.5,173.3,True,4.34,74
3296,109.94,123,127,379.0,163.4,True,3.37,24
3296,109.94,131,124,336.2,158.3,True,1.07,32
3297,109.98,37,85,348.8,173.4,True,4.37,75
3297,109.98,123,127,379.0,163.3,True,3.4,25
3297,109.98,131,124,336.3,158.1,True,1.1,33
3298,110.01,37,85,349.0,173.5,True,4.4,76
3298,110.01,123,127,379.1,163.3,True,3.44,26
3298,110.01,131,124,336.3,158.0,True,1.13,34
3299,110.04,37,85,348.6,173.4,True,4.44,77
3299,110.04,123,127,379.1,163.2,True,3.47,27
3299,110.04,131,124,336.4,157.9,True,1.17,35
3300,110.08,37,85,348.5,173.3,True,4.47,78
3300,110.08,123,127,379.0,163.1,True,3.5,28
3300,110.08,131,124,336.5,157.8,True,1.2,36
3301,110.11,37,85,348.5,173.3,True,4.5,79
3301,110.11,123,127,378.9,163.1,True,3.54,29
3301,110.11,131,124,336.5,157.7,True,1.23,37
3302,110.14,37,85,348.4,173.3,True,4.54,80
3302,110.14,123,127,378.7,163.0,True,3.57,30
3302,110.14,131,124,336.7,157.6,True,1.27,38
3303,110.18,37,85,348.5,173.4,True,4.57,81
3303,110.18,123,127,378.5,163.0,True,3.6,31
3303,110.18,131,124,336.8,157.5,True,1.3,39
3304,110.21,37,85,348.6,173.4,True,4.6,82
3304,110.21,123,127,378.3,162.9,True,3.64,32
3304,110.21,131,124,336.9,157.4,True,1.33,40
3305,110.24,37,85,348.6,173.4,True,4.64,83
3305,110.24,123,127,378.1,162.8,True,3.67,33
3305,110.24,131,124,336.9,157.3,True,1.37,41
3306,110.28,37,85,348.5,173.4,True,4.67,84
3306,110.28,123,127,377.7,162.8,True,3.7,34
3306,110.28,131,124,337.0,157.2,True,1.4,42
3307,110.31,37,85,348.5,173.4,True,4.7,85
3307,110.31,123,127,377.7,162.8,True,3.74,35
3307,110.31,131,124,337.0,157.0,True,1.43,43
3308,110.34,37,85,348.6,173.5,True,4.74,86
3308,110.34,123,127,377.0,162.7,True,3.77,36
3308,110.34,131,124,337.1,156.9,True,1.47,44
3309,110.38,37,85,348.9,173.5,True,4.77,87
3309,110.38,123,127,377.4,162.7,True,3.8,37
3309,110.38,131,124,337.1,156.8,True,1.5,45
3310,110.41,37,85,349.3,173.6,True,4.8,88
3310,110.41,123,127,377.5,162.7,True,3.84,38
3310,110.41,131,124,337.2,156.7,True,1.53,46
3311,110.44,37,85,349.5,173.6,True,4.84,89
3311,110.44,123,127,377.1,162.6,True,3.87,39
3311,110.44,131,124,337.2,156.6,True,1.57,47
3312,110.48,37,85,349.5,173.6,True,4.87,90
3312,110.48,123,127,376.4,163.5,True,3.9,40
3312,110.48,131,124,337.2,156.5,True,1.6,48
3313,110.51,37,85,349.5,173.6,True,4.9,91
3313,110.51,123,127,375.3,163.6,True,3.94,41
3313,110.51,131,124,337.3,156.4,True,1.63,49
3314,110.54,37,85,349.3,173.7,True,4.94,92
3314,110.54,123,127,374.2,163.7,True,3.97,42
3314,110.54,131,124,337.3,156.2,True,1.67,50
3315,110.58,37,85,349.4,173.7,True,4.97,93
3315,110.58,123,127,373.7,163.7,True,4.0,43
3315,110.58,131,124,337.4,156.1,True,1.7,51
3316,110.61,37,85,349.4,173.7,True,5.01,94
3316,110.61,123,127,373.0,163.8,True,4.04,44
3316,110.61,131,124,337.4,156.0,True,1.74,52
3317,110.64,37,85,349.6,173.8,True,5.04,95
3317,110.64,123,127,372.7,163.8,True,4.07,45
3317,110.64,131,124,337.5,155.9,True,1.77,53
3318,110.68,37,85,349.9,173.9,True,5.07,96
3318,110.68,123,127,372.6,163.8,True,4.1,46
3318,110.68,131,124,337.5,155.8,True,1.8,54
3319,110.71,37,85,350.5,174.1,True,5.11,97
3319,110.71,123,127,372.3,164.0,True,4.14,47
3319,110.71,131,124,337.5,155.7,True,1.84,55
3320,110.74,37,85,350.6,174.1,True,5.14,98
3320,110.74,123,127,372.3,164.2,True,4.17,48
3320,110.74,131,124,337.6,155.6,True,1.87,56
3321,110.78,37,85,351.0,174.2,True,5.17,99
3321,110.78,123,127,372.1,164.2,True,4.2,49
3321,110.78,131,124,337.6,155.4,True,1.9,57
3322,110.81,37,85,351.3,174.3,True,5.21,100
3322,110.81,123,127,373.3,164.5,True,4.24,50
3322,110.81,131,124,337.7,155.3,True,1.94,58
3323,110.84,37,85,351.5,174.4,True,5.24,101
3323,110.84,123,127,373.3,164.6,True,4.27,51
3323,110.84,131,124,337.7,155.2,True,1.97,59
3324,110.88,37,127,357.0,174.0,True,0,0
3324,110.88,123,127,373.2,164.6,True,4.3,52
3324,110.88,131,124,337.8,155.1,True,2.0,60
3325,110.91,123,127,374.7,164.2,True,4.34,53
3325,110.91,131,124,337.8,155.0,True,2.04,61
3326,110.94,123,127,374.7,164.2,True,4.37,54
3326,110.94,131,124,337.8,154.9,True,2.07,62
3327,110.98,123,127,374.7,164.2,True,4.4,55
3327,110.98,131,124,337.9,154.8,True,2.1,63
3328,111.01,123,127,374.9,164.1,True,4.44,56
3328,111.01,131,124,337.9,154.6,True,2.14,64
3329,111.04,123,127,375.1,164.0,True,4.47,57
3330,111.08,123,127,375.3,163.9,True,4.5,58
3331,111.11,123,127,375.3,163.9,True,4.54,59
3332,111.14,123,127,375.4,163.8,True,4.57,60
3333,111.18,123,127,375.2,163.9,True,4.6,61
3334,111.21,123,127,375.2,163.9,True,4.64,62
3335,111.24,123,127,375.2,163.9,True,4.67,63
3336,111.28,123,127,375.3,164.0,True,4.7,64
3337,111.31,123,127,374.9,164.0,True,4.74,65
3338,111.34,123,127,374.7,163.9,True,4.77,66
3339,111.38,123,127,374.6,163.9,True,4.8,67
3340,111.41,123,127,376.0,163.8,True,4.84,68
3341,111.44,123,127,376.2,163.8,True,4.87,69
3342,111.48,123,127,376.8,163.8,True,4.9,70
3343,111.51,123,127,377.1,163.7,True,4.94,71
3344,111.54,123,127,377.4,163.8,True,4.97,72
3345,111.58,123,127,377.6,163.8,True,5.01,73
3346,111.61,123,127,377.7,163.8,True,5.04,74
3347,111.64,123,127,377.8,163.8,True,5.07,75
3348,111.68,123,127,377.9,163.8,True,5.11,76
3349,111.71,123,127,377.8,163.8,True,5.14,77
3350,111.75,123,127,377.5,163.8,True,5.17,78
3351,111.78,123,127,377.4,163.8,True,5.21,79
3352,111.81,123,127,377.5,163.8,True,5.24,80
3353,111.85,123,127,377.6,163.8,True,5.27,81
3354,111.88,123,127,377.7,163.8,True,5.31,82
3355,111.91,123,127,377.7,163.7,True,5.34,83
3356,111.95,123,127,377.8,163.7,True,5.37,84
3357,111.98,123,127,377.9,163.7,True,5.41,85
3358,112.01,123,127,378.0,163.8,True,5.44,86
3359,112.05,123,127,378.1,163.8,True,5.47,87
3360,112.08,123,127,378.3,163.8,True,5.51,88
3361,112.11,123,127,378.3,163.8,True,5.54,89
3362,112.15,123,127,378.3,163.8,True,5.57,90
3363,112.18,123,127,378.3,163.8,True,5.61,91
3364,112.21,123,127,378.3,163.8,True,5.64,92
3365,112.25,123,127,378.3,163.9,True,5.67,93
3366,112.28,123,127,378.3,163.9,True,5.71,94
3367,112.31,123,127,378.4,163.9,True,5.74,95
3368,112.35,123,127,378.4,163.9,True,5.77,96
3369,112.38,123,127,378.4,163.9,True,5.81,97
3370,112.41,123,127,378.4,163.9,True,5.84,98
3371,112.45,123,127,378.4,163.9,True,5.87,99
3372,112.48,123,127,378.5,163.9,True,5.91,100
3373,112.51,123,127,378.6,163.9,True,5.94,101
3374,112.55,123,127,378.7,164.0,True,5.97,102
3375,112.58,123,127,378.7,164.0,True,6.01,103
3376,112.61,123,127,378.8,164.0,True,6.04,104
3377,112.65,123,127,378.8,164.1,True,6.07,105
